session_id,user_id,step_index,action
sess_00964,user_065,0,view_laptop
sess_00964,user_065,1,purchase_laptop
sess_00964,user_065,2,purchase_headphones
sess_00965,user_066,0,open_products
sess_00965,user_066,1,search_phone
sess_00965,user_066,2,view_phone
sess_00965,user_066,3,purchase_phone
sess_00965,user_066,4,purchase_phone_case
sess_00965,user_066,5,open_purchases
sess_00966,user_067,0,open_products
sess_00966,user_067,1,search_phone
sess_00966,user_067,2,view_phone
sess_00966,user_067,3,purchase_phone
sess_00966,user_067,4,purchase_headphones
sess_00967,user_068,0,view_customer
sess_00967,user_068,1,view_customer_orders
sess_00968,user_069,0,view_phone
sess_00968,user_069,1,purchase_phone
sess_00968,user_069,2,purchase_phone_case
sess_00968,user_069,3,open_purchases
sess_00969,user_070,0,view_phone
sess_00969,user_070,1,purchase_phone
sess_00969,user_070,2,purchase_headphones
sess_00969,user_070,3,open_purchases
sess_00970,user_071,0,open_orders
sess_00970,user_071,1,create_order
sess_00970,user_071,2,generate_invoice
sess_00970,user_071,3,confirm_payment
sess_00971,user_072,0,open_orders
sess_00971,user_072,1,create_order
sess_00971,user_072,2,generate_invoice
sess_00971,user_072,3,confirm_payment
sess_00972,user_073,0,open_products
sess_00972,user_073,1,search_laptop
sess_00972,user_073,2,view_laptop
sess_00972,user_073,3,purchase_laptop
sess_00972,user_073,4,purchase_headphones
sess_00973,user_074,0,view_monitor
sess_00973,user_074,1,purchase_monitor
sess_00973,user_074,2,purchase_mouse
sess_00974,user_075,0,view_monitor
sess_00974,user_075,1,purchase_monitor
sess_00974,user_075,2,purchase_mouse
sess_00975,user_076,0,open_quotations
sess_00975,user_076,1,create_quotation
sess_00975,user_076,2,add_product
sess_00975,user_076,3,set_discount
sess_00975,user_076,4,save_quotation
sess_00975,user_076,5,send_quotation
sess_00976,user_077,0,open_products
sess_00976,user_077,1,search_phone
sess_00976,user_077,2,view_phone
sess_00976,user_077,3,purchase_phone
sess_00976,user_077,4,purchase_phone_case
sess_00976,user_077,5,open_purchases
sess_00977,user_078,0,open_products
sess_00977,user_078,1,search_laptop
sess_00977,user_078,2,view_laptop
sess_00977,user_078,3,purchase_laptop
sess_00977,user_078,4,purchase_headphones
sess_00977,user_078,5,open_purchases
sess_00978,user_079,0,open_products
sess_00978,user_079,1,search_laptop
sess_00978,user_079,2,view_laptop
sess_00978,user_079,3,purchase_laptop
sess_00978,user_079,4,purchase_warranty
sess_00979,user_080,0,open_products
sess_00979,user_080,1,search_phone
sess_00979,user_080,2,view_phone
sess_00979,user_080,3,purchase_phone
sess_00979,user_080,4,purchase_phone_case
sess_00979,user_080,5,open_purchases
sess_00980,user_081,0,open_quotations
sess_00980,user_081,1,create_quotation
sess_00980,user_081,2,add_product
sess_00980,user_081,3,set_discount
sess_00980,user_081,4,save_quotation
sess_00980,user_081,5,send_quotation
sess_00981,user_082,0,open_customers
sess_00981,user_082,1,view_customer
sess_00981,user_082,2,update_customer
sess_00982,user_083,0,view_laptop
sess_00982,user_083,1,purchase_laptop
sess_00982,user_083,2,purchase_laptop_bag
sess_00982,user_083,3,open_purchases
sess_00983,user_084,0,open_products
sess_00983,user_084,1,search_laptop
sess_00983,user_084,2,view_laptop
sess_00983,user_084,3,purchase_laptop
sess_00983,user_084,4,purchase_headphones
sess_00983,user_084,5,open_purchases
sess_00984,user_085,0,login
sess_00984,user_085,1,open_products
sess_00984,user_085,2,search_phone
sess_00984,user_085,3,view_phone
sess_00984,user_085,4,purchase_phone
sess_00984,user_085,5,purchase_warranty
sess_00985,user_086,0,create_quotation
sess_00985,user_086,1,add_product
sess_00985,user_086,2,set_discount
sess_00985,user_086,3,save_quotation
sess_00985,user_086,4,open_quotations
sess_00986,user_087,0,view_monitor
sess_00986,user_087,1,purchase_monitor
sess_00986,user_087,2,purchase_mouse
sess_00987,user_088,0,open_orders
sess_00987,user_088,1,create_order
sess_00987,user_088,2,generate_invoice
sess_00987,user_088,3,confirm_payment
sess_00988,user_089,0,open_products
sess_00988,user_089,1,search_laptop
sess_00988,user_089,2,view_laptop
sess_00988,user_089,3,purchase_laptop
sess_00988,user_089,4,purchase_headphones
sess_00988,user_089,5,open_purchases
sess_00989,user_090,0,create_order
sess_00989,user_090,1,generate_invoice
sess_00989,user_090,2,confirm_payment
sess_00990,user_091,0,create_order
sess_00990,user_091,1,generate_invoice
sess_00991,user_092,0,open_products
sess_00991,user_092,1,search_laptop
sess_00991,user_092,2,view_laptop
sess_00991,user_092,3,purchase_laptop
sess_00991,user_092,4,purchase_mouse
sess_00992,user_093,0,view_laptop
sess_00992,user_093,1,purchase_laptop
sess_00992,user_093,2,purchase_headphones
sess_00993,user_094,0,view_laptop
sess_00993,user_094,1,purchase_laptop
sess_00993,user_094,2,purchase_laptop_bag
sess_00993,user_094,3,open_purchases
sess_00994,user_095,0,login
sess_00994,user_095,1,open_products
sess_00994,user_095,2,search_laptop
sess_00994,user_095,3,view_laptop
sess_00994,user_095,4,purchase_laptop
sess_00994,user_095,5,purchase_headphones
sess_00994,user_095,6,open_purchases
sess_00995,user_096,0,view_laptop
sess_00995,user_096,1,purchase_laptop
sess_00995,user_096,2,purchase_headphones
sess_00996,user_097,0,create_quotation
sess_00996,user_097,1,add_product
sess_00996,user_097,2,set_discount
sess_00996,user_097,3,save_quotation
sess_00996,user_097,4,send_quotation
sess_00996,user_097,5,create_order
sess_00997,user_098,0,open_products
sess_00997,user_098,1,search_laptop
sess_00997,user_098,2,view_laptop
sess_00997,user_098,3,purchase_laptop
sess_00997,user_098,4,purchase_headphones
sess_00997,user_098,5,open_purchases
sess_00998,user_099,0,create_order
sess_00998,user_099,1,assign_delivery
sess_00999,user_100,0,login
sess_00999,user_100,1,open_products
sess_00999,user_100,2,search_phone
sess_00999,user_100,3,view_phone
sess_00999,user_100,4,purchase_phone
sess_00999,user_100,5,purchase_phone_case
sess_00999,user_100,6,open_purchases
sess_01000,user_101,0,open_products
sess_01000,user_101,1,search_monitor
sess_01000,user_101,2,view_monitor
sess_01000,user_101,3,purchase_monitor
sess_01000,user_101,4,purchase_mouse
sess_01001,user_102,0,view_phone
sess_01001,user_102,1,purchase_phone
sess_01001,user_102,2,purchase_phone_case
sess_01001,user_102,3,open_purchases
sess_01002,user_103,0,view_laptop
sess_01002,user_103,1,purchase_laptop
sess_01002,user_103,2,purchase_headphones
sess_01002,user_103,3,open_purchases
sess_01003,user_104,0,open_products
sess_01003,user_104,1,search_laptop
sess_01003,user_104,2,view_laptop
sess_01003,user_104,3,purchase_laptop
sess_01003,user_104,4,purchase_headphones
sess_01003,user_104,5,open_purchases
sess_01004,user_105,0,open_products
sess_01004,user_105,1,search_monitor
sess_01004,user_105,2,view_monitor
sess_01004,user_105,3,purchase_monitor
sess_01004,user_105,4,purchase_keyboard
sess_01005,user_106,0,open_products
sess_01005,user_106,1,search_laptop
sess_01005,user_106,2,view_laptop
sess_01005,user_106,3,purchase_laptop
sess_01005,user_106,4,purchase_headphones
sess_01005,user_106,5,open_purchases
sess_01006,user_107,0,open_products
sess_01006,user_107,1,search_phone
sess_01006,user_107,2,view_phone
sess_01006,user_107,3,purchase_phone
sess_01006,user_107,4,purchase_headphones
sess_01006,user_107,5,open_purchases
sess_01007,user_108,0,open_customers
sess_01007,user_108,1,view_customer
sess_01007,user_108,2,view_customer_quotations
sess_01007,user_108,3,create_quotation
sess_01008,user_109,0,open_products
sess_01008,user_109,1,search_monitor
sess_01008,user_109,2,view_monitor
sess_01008,user_109,3,purchase_monitor
sess_01008,user_109,4,purchase_keyboard
sess_01009,user_110,0,open_products
sess_01009,user_110,1,search_laptop
sess_01009,user_110,2,view_laptop
sess_01009,user_110,3,purchase_laptop
sess_01009,user_110,4,purchase_headphones
sess_01009,user_110,5,open_purchases
sess_01010,user_111,0,view_laptop
sess_01010,user_111,1,purchase_laptop
sess_01010,user_111,2,purchase_mouse
sess_01010,user_111,3,open_purchases
sess_01011,user_112,0,login
sess_01011,user_112,1,open_products
sess_01011,user_112,2,search_phone
sess_01011,user_112,3,view_phone
sess_01011,user_112,4,purchase_phone
sess_01011,user_112,5,purchase_phone_case
sess_01012,user_113,0,open_quotations
sess_01012,user_113,1,create_quotation
sess_01012,user_113,2,add_product
sess_01012,user_113,3,set_discount
sess_01012,user_113,4,save_quotation
sess_01012,user_113,5,send_quotation
sess_01012,user_113,6,create_order
sess_01013,user_114,0,open_quotations
sess_01013,user_114,1,create_quotation
sess_01013,user_114,2,add_product
sess_01013,user_114,3,save_quotation
sess_01013,user_114,4,send_quotation
sess_01013,user_114,5,create_order
sess_01014,user_115,0,open_products
sess_01014,user_115,1,search_phone
sess_01014,user_115,2,view_phone
sess_01014,user_115,3,purchase_phone
sess_01014,user_115,4,purchase_phone_case
sess_01014,user_115,5,open_purchases
sess_01015,user_116,0,open_orders
sess_01015,user_116,1,create_order
sess_01015,user_116,2,generate_invoice
sess_01015,user_116,3,confirm_payment
sess_01016,user_117,0,view_customer
sess_01016,user_117,1,view_customer_quotations
sess_01016,user_117,2,create_quotation
sess_01017,user_118,0,open_quotations
sess_01017,user_118,1,create_quotation
sess_01017,user_118,2,add_product
sess_01017,user_118,3,save_quotation
sess_01017,user_118,4,send_quotation
sess_01017,user_118,5,create_order
sess_01018,user_119,0,login
sess_01018,user_119,1,open_products
sess_01018,user_119,2,search_phone
sess_01018,user_119,3,view_phone
sess_01018,user_119,4,purchase_phone
sess_01018,user_119,5,purchase_phone_case
sess_01018,user_119,6,open_purchases
sess_01019,user_120,0,open_quotations
sess_01019,user_120,1,create_quotation
sess_01019,user_120,2,add_product
sess_01019,user_120,3,set_discount
sess_01019,user_120,4,save_quotation
sess_01019,user_120,5,open_quotations
sess_01020,user_121,0,view_phone
sess_01020,user_121,1,purchase_phone
sess_01020,user_121,2,purchase_headphones
sess_01020,user_121,3,open_purchases
sess_01021,user_122,0,open_products
sess_01021,user_122,1,search_laptop
sess_01021,user_122,2,view_laptop
sess_01021,user_122,3,purchase_laptop
sess_01021,user_122,4,purchase_headphones
sess_01021,user_122,5,open_purchases
sess_01022,user_123,0,view_laptop
sess_01022,user_123,1,purchase_laptop
sess_01022,user_123,2,purchase_headphones
sess_01023,user_124,0,login
sess_01023,user_124,1,open_products
sess_01023,user_124,2,search_phone
sess_01023,user_124,3,view_phone
sess_01023,user_124,4,purchase_phone
sess_01023,user_124,5,purchase_phone_case
sess_01023,user_124,6,open_purchases
sess_01024,user_125,0,view_laptop
sess_01024,user_125,1,purchase_laptop
sess_01024,user_125,2,purchase_laptop_bag
sess_01025,user_126,0,open_products
sess_01025,user_126,1,search_laptop
sess_01025,user_126,2,view_laptop
sess_01025,user_126,3,purchase_laptop
sess_01025,user_126,4,purchase_headphones
sess_01025,user_126,5,open_purchases
sess_01026,user_127,0,view_customer
sess_01026,user_127,1,view_customer_quotations
sess_01026,user_127,2,create_quotation
sess_01027,user_128,0,open_quotations
sess_01027,user_128,1,create_quotation
sess_01027,user_128,2,add_product
sess_01027,user_128,3,set_discount
sess_01027,user_128,4,save_quotation
sess_01027,user_128,5,send_quotation
sess_01027,user_128,6,create_order
sess_01028,user_129,0,open_customers
sess_01028,user_129,1,view_customer
sess_01028,user_129,2,view_customer_quotations
sess_01028,user_129,3,create_quotation
sess_01029,user_130,0,open_quotations
sess_01029,user_130,1,create_quotation
sess_01029,user_130,2,add_product
sess_01029,user_130,3,save_quotation
sess_01029,user_130,4,send_quotation
sess_01029,user_130,5,create_order
sess_01030,user_131,0,open_customers
sess_01030,user_131,1,view_customer
sess_01030,user_131,2,view_customer_quotations
sess_01031,user_132,0,open_products
sess_01031,user_132,1,search_monitor
sess_01031,user_132,2,view_monitor
sess_01031,user_132,3,purchase_monitor
sess_01031,user_132,4,purchase_keyboard
sess_01032,user_133,0,create_order
sess_01032,user_133,1,generate_invoice
sess_01032,user_133,2,confirm_payment
sess_01033,user_134,0,create_quotation
sess_01033,user_134,1,add_product
sess_01033,user_134,2,set_discount
sess_01033,user_134,3,save_quotation
sess_01033,user_134,4,send_quotation
sess_01033,user_134,5,create_order
sess_01034,user_135,0,open_products
sess_01034,user_135,1,search_phone
sess_01034,user_135,2,view_phone
sess_01034,user_135,3,purchase_phone
sess_01034,user_135,4,purchase_phone_case
sess_01035,user_136,0,open_products
sess_01035,user_136,1,search_phone
sess_01035,user_136,2,view_phone
sess_01035,user_136,3,purchase_phone
sess_01035,user_136,4,purchase_phone_case
sess_01035,user_136,5,open_purchases
sess_01036,user_137,0,login
sess_01036,user_137,1,open_products
sess_01036,user_137,2,search_laptop
sess_01036,user_137,3,view_laptop
sess_01036,user_137,4,purchase_laptop
sess_01036,user_137,5,purchase_headphones
sess_01036,user_137,6,open_purchases
sess_01037,user_138,0,login
sess_01037,user_138,1,open_products
sess_01037,user_138,2,search_laptop
sess_01037,user_138,3,view_laptop
sess_01037,user_138,4,purchase_laptop
sess_01037,user_138,5,purchase_headphones
sess_01037,user_138,6,open_purchases
sess_01038,user_139,0,open_products
sess_01038,user_139,1,search_phone
sess_01038,user_139,2,view_phone
sess_01038,user_139,3,purchase_phone
sess_01038,user_139,4,purchase_phone_case
sess_01038,user_139,5,open_purchases
sess_01039,user_140,0,open_products
sess_01039,user_140,1,search_phone
sess_01039,user_140,2,view_phone
sess_01039,user_140,3,purchase_phone
sess_01039,user_140,4,purchase_phone_case
sess_01039,user_140,5,open_purchases
sess_01040,user_141,0,view_laptop
sess_01040,user_141,1,purchase_laptop
sess_01040,user_141,2,purchase_headphones
sess_01040,user_141,3,open_purchases
sess_01041,user_142,0,open_products
sess_01041,user_142,1,search_phone
sess_01041,user_142,2,view_phone
sess_01041,user_142,3,purchase_phone
sess_01041,user_142,4,purchase_headphones
sess_01042,user_143,0,create_quotation
sess_01042,user_143,1,add_product
sess_01042,user_143,2,set_discount
sess_01042,user_143,3,save_quotation
sess_01042,user_143,4,send_quotation
sess_01043,user_144,0,view_phone
sess_01043,user_144,1,purchase_phone
sess_01043,user_144,2,purchase_phone_case
sess_01043,user_144,3,open_purchases
sess_01044,user_145,0,open_products
sess_01044,user_145,1,search_monitor
sess_01044,user_145,2,view_monitor
sess_01044,user_145,3,purchase_monitor
sess_01044,user_145,4,purchase_mouse
sess_01045,user_146,0,open_products
sess_01045,user_146,1,search_laptop
sess_01045,user_146,2,view_laptop
sess_01045,user_146,3,purchase_laptop
sess_01045,user_146,4,purchase_headphones
sess_01045,user_146,5,open_purchases
sess_01046,user_147,0,open_products
sess_01046,user_147,1,search_laptop
sess_01046,user_147,2,view_laptop
sess_01046,user_147,3,purchase_laptop
sess_01046,user_147,4,purchase_headphones
sess_01047,user_148,0,open_quotations
sess_01047,user_148,1,create_quotation
sess_01047,user_148,2,add_product
sess_01047,user_148,3,set_discount
sess_01047,user_148,4,save_quotation
sess_01047,user_148,5,send_quotation
sess_01047,user_148,6,create_order
sess_01048,user_149,0,login
sess_01048,user_149,1,open_products
sess_01048,user_149,2,search_phone
sess_01048,user_149,3,view_phone
sess_01048,user_149,4,purchase_phone
sess_01048,user_149,5,purchase_phone_case
sess_01049,user_150,0,login
sess_01049,user_150,1,open_products
sess_01049,user_150,2,search_phone
sess_01049,user_150,3,view_phone
sess_01049,user_150,4,purchase_phone
sess_01049,user_150,5,purchase_phone_case
sess_01050,user_001,0,open_products
sess_01050,user_001,1,search_laptop
sess_01050,user_001,2,view_laptop
sess_01050,user_001,3,purchase_laptop
sess_01050,user_001,4,purchase_headphones
sess_01051,user_002,0,create_quotation
sess_01051,user_002,1,add_product
sess_01051,user_002,2,set_discount
sess_01051,user_002,3,save_quotation
sess_01051,user_002,4,send_quotation
sess_01051,user_002,5,create_order
sess_01052,user_003,0,open_quotations
sess_01052,user_003,1,create_quotation
sess_01052,user_003,2,add_product
sess_01052,user_003,3,save_quotation
sess_01052,user_003,4,send_quotation
sess_01052,user_003,5,create_order
sess_01053,user_004,0,create_quotation
sess_01053,user_004,1,add_product
sess_01053,user_004,2,save_quotation
sess_01053,user_004,3,send_quotation
sess_01053,user_004,4,create_order
sess_01054,user_005,0,open_products
sess_01054,user_005,1,search_phone
sess_01054,user_005,2,view_phone
sess_01054,user_005,3,purchase_phone
sess_01054,user_005,4,purchase_phone_case
sess_01054,user_005,5,open_purchases
sess_01055,user_006,0,create_order
sess_01055,user_006,1,generate_invoice
sess_01055,user_006,2,confirm_payment
sess_01056,user_007,0,login
sess_01056,user_007,1,open_products
sess_01056,user_007,2,search_laptop
sess_01056,user_007,3,view_laptop
sess_01056,user_007,4,purchase_laptop
sess_01056,user_007,5,purchase_headphones
sess_01056,user_007,6,open_purchases
sess_01057,user_008,0,open_quotations
sess_01057,user_008,1,create_quotation
sess_01057,user_008,2,add_product
sess_01057,user_008,3,set_discount
sess_01057,user_008,4,save_quotation
sess_01057,user_008,5,send_quotation
sess_01057,user_008,6,create_order
sess_01058,user_009,0,open_quotations
sess_01058,user_009,1,create_quotation
sess_01058,user_009,2,add_product
sess_01058,user_009,3,set_discount
sess_01058,user_009,4,save_quotation
sess_01058,user_009,5,send_quotation
sess_01058,user_009,6,create_order
sess_01059,user_010,0,open_products
sess_01059,user_010,1,search_monitor
sess_01059,user_010,2,view_monitor
sess_01059,user_010,3,purchase_monitor
sess_01059,user_010,4,purchase_keyboard
sess_01060,user_011,0,open_products
sess_01060,user_011,1,search_laptop
sess_01060,user_011,2,view_laptop
sess_01060,user_011,3,purchase_laptop
sess_01060,user_011,4,purchase_headphones
sess_01061,user_012,0,create_order
sess_01061,user_012,1,generate_invoice
sess_01061,user_012,2,confirm_payment
sess_01062,user_013,0,create_quotation
sess_01062,user_013,1,add_product
sess_01062,user_013,2,set_discount
sess_01062,user_013,3,save_quotation
sess_01062,user_013,4,send_quotation
sess_01063,user_014,0,create_quotation
sess_01063,user_014,1,add_product
sess_01063,user_014,2,save_quotation
sess_01063,user_014,3,send_quotation
sess_01063,user_014,4,create_order
sess_01064,user_015,0,open_quotations
sess_01064,user_015,1,create_quotation
sess_01064,user_015,2,add_product
sess_01064,user_015,3,set_discount
sess_01064,user_015,4,save_quotation
sess_01064,user_015,5,open_quotations
sess_01065,user_016,0,open_products
sess_01065,user_016,1,search_phone
sess_01065,user_016,2,view_phone
sess_01065,user_016,3,purchase_phone
sess_01065,user_016,4,purchase_phone_case
sess_01065,user_016,5,open_purchases
sess_01066,user_017,0,open_products
sess_01066,user_017,1,search_laptop
sess_01066,user_017,2,view_laptop
sess_01066,user_017,3,purchase_laptop
sess_01066,user_017,4,purchase_headphones
sess_01067,user_018,0,login
sess_01067,user_018,1,open_products
sess_01067,user_018,2,search_laptop
sess_01067,user_018,3,view_laptop
sess_01067,user_018,4,purchase_laptop
sess_01067,user_018,5,purchase_headphones
sess_01067,user_018,6,open_purchases
sess_01068,user_019,0,open_products
sess_01068,user_019,1,search_laptop
sess_01068,user_019,2,view_laptop
sess_01068,user_019,3,purchase_laptop
sess_01068,user_019,4,purchase_headphones
sess_01068,user_019,5,open_purchases
sess_01069,user_020,0,view_laptop
sess_01069,user_020,1,purchase_laptop
sess_01069,user_020,2,purchase_headphones
sess_01069,user_020,3,open_purchases
sess_01070,user_021,0,view_customer
sess_01070,user_021,1,view_customer_quotations
sess_01071,user_022,0,create_quotation
sess_01071,user_022,1,add_product
sess_01071,user_022,2,set_discount
sess_01071,user_022,3,save_quotation
sess_01071,user_022,4,send_quotation
sess_01071,user_022,5,create_order
sess_01072,user_023,0,view_monitor
sess_01072,user_023,1,purchase_monitor
sess_01072,user_023,2,purchase_keyboard
sess_01073,user_024,0,open_quotations
sess_01073,user_024,1,create_quotation
sess_01073,user_024,2,add_product
sess_01073,user_024,3,set_discount
sess_01073,user_024,4,save_quotation
sess_01073,user_024,5,send_quotation
sess_01074,user_025,0,view_laptop
sess_01074,user_025,1,purchase_laptop
sess_01074,user_025,2,purchase_headphones
sess_01074,user_025,3,open_purchases
sess_01075,user_026,0,view_monitor
sess_01075,user_026,1,purchase_monitor
sess_01075,user_026,2,purchase_mouse
sess_01076,user_027,0,view_monitor
sess_01076,user_027,1,purchase_monitor
sess_01076,user_027,2,purchase_keyboard
sess_01077,user_028,0,view_phone
sess_01077,user_028,1,purchase_phone
sess_01077,user_028,2,purchase_warranty
sess_01077,user_028,3,open_purchases
sess_01078,user_029,0,view_phone
sess_01078,user_029,1,purchase_phone
sess_01078,user_029,2,purchase_headphones
sess_01078,user_029,3,open_purchases
sess_01079,user_030,0,view_monitor
sess_01079,user_030,1,purchase_monitor
sess_01079,user_030,2,purchase_keyboard
sess_01080,user_031,0,login
sess_01080,user_031,1,open_products
sess_01080,user_031,2,search_phone
sess_01080,user_031,3,view_phone
sess_01080,user_031,4,purchase_phone
sess_01080,user_031,5,purchase_phone_case
sess_01080,user_031,6,open_purchases
sess_01081,user_032,0,open_products
sess_01081,user_032,1,search_laptop
sess_01081,user_032,2,view_laptop
sess_01081,user_032,3,purchase_laptop
sess_01081,user_032,4,purchase_laptop_bag
sess_01082,user_033,0,view_laptop
sess_01082,user_033,1,purchase_laptop
sess_01082,user_033,2,purchase_headphones
sess_01082,user_033,3,open_purchases
sess_01083,user_034,0,view_laptop
sess_01083,user_034,1,purchase_laptop
sess_01083,user_034,2,purchase_mouse
sess_01083,user_034,3,open_purchases
sess_01084,user_035,0,view_laptop
sess_01084,user_035,1,purchase_laptop
sess_01084,user_035,2,purchase_headphones
sess_01084,user_035,3,open_purchases
sess_01085,user_036,0,open_customers
sess_01085,user_036,1,view_customer
sess_01085,user_036,2,view_customer_quotations
sess_01085,user_036,3,create_quotation
sess_01086,user_037,0,open_products
sess_01086,user_037,1,search_phone
sess_01086,user_037,2,view_phone
sess_01086,user_037,3,purchase_phone
sess_01086,user_037,4,purchase_warranty
sess_01086,user_037,5,open_purchases
sess_01087,user_038,0,open_products
sess_01087,user_038,1,search_phone
sess_01087,user_038,2,view_phone
sess_01087,user_038,3,purchase_phone
sess_01087,user_038,4,purchase_warranty
sess_01087,user_038,5,open_purchases
sess_01088,user_039,0,view_phone
sess_01088,user_039,1,purchase_phone
sess_01088,user_039,2,purchase_headphones
sess_01088,user_039,3,open_purchases
sess_01089,user_040,0,open_products
sess_01089,user_040,1,search_monitor
sess_01089,user_040,2,view_monitor
sess_01089,user_040,3,purchase_monitor
sess_01089,user_040,4,purchase_mouse
sess_01090,user_041,0,open_orders
sess_01090,user_041,1,create_order
sess_01090,user_041,2,assign_delivery
sess_01091,user_042,0,open_products
sess_01091,user_042,1,search_phone
sess_01091,user_042,2,view_phone
sess_01091,user_042,3,purchase_phone
sess_01091,user_042,4,purchase_headphones
sess_01092,user_043,0,view_monitor
sess_01092,user_043,1,purchase_monitor
sess_01092,user_043,2,purchase_headphones
sess_01093,user_044,0,open_products
sess_01093,user_044,1,search_phone
sess_01093,user_044,2,view_phone
sess_01093,user_044,3,purchase_phone
sess_01093,user_044,4,purchase_phone_case
sess_01094,user_045,0,view_laptop
sess_01094,user_045,1,purchase_laptop
sess_01094,user_045,2,purchase_headphones
sess_01094,user_045,3,open_purchases
sess_01095,user_046,0,view_monitor
sess_01095,user_046,1,purchase_monitor
sess_01095,user_046,2,purchase_keyboard
sess_01096,user_047,0,open_products
sess_01096,user_047,1,search_laptop
sess_01096,user_047,2,view_laptop
sess_01096,user_047,3,purchase_laptop
sess_01096,user_047,4,purchase_headphones
sess_01096,user_047,5,open_purchases
sess_01097,user_048,0,open_products
sess_01097,user_048,1,search_monitor
sess_01097,user_048,2,view_monitor
sess_01097,user_048,3,purchase_monitor
sess_01097,user_048,4,purchase_mouse
sess_01098,user_049,0,open_products
sess_01098,user_049,1,search_laptop
sess_01098,user_049,2,view_laptop
sess_01098,user_049,3,purchase_laptop
sess_01098,user_049,4,purchase_laptop_bag
sess_01099,user_050,0,create_quotation
sess_01099,user_050,1,add_product
sess_01099,user_050,2,set_discount
sess_01099,user_050,3,save_quotation
sess_01099,user_050,4,open_quotations
sess_01100,user_051,0,create_quotation
sess_01100,user_051,1,add_product
sess_01100,user_051,2,save_quotation
sess_01100,user_051,3,send_quotation
sess_01100,user_051,4,create_order
sess_01101,user_052,0,create_quotation
sess_01101,user_052,1,add_product
sess_01101,user_052,2,set_discount
sess_01101,user_052,3,save_quotation
sess_01101,user_052,4,send_quotation
sess_01102,user_053,0,view_phone
sess_01102,user_053,1,purchase_phone
sess_01102,user_053,2,purchase_headphones
sess_01103,user_054,0,view_laptop
sess_01103,user_054,1,purchase_laptop
sess_01103,user_054,2,purchase_headphones
sess_01104,user_055,0,open_products
sess_01104,user_055,1,search_phone
sess_01104,user_055,2,view_phone
sess_01104,user_055,3,purchase_phone
sess_01104,user_055,4,purchase_phone_case
sess_01104,user_055,5,open_purchases
sess_01105,user_056,0,view_laptop
sess_01105,user_056,1,purchase_laptop
sess_01105,user_056,2,purchase_headphones
sess_01106,user_057,0,open_products
sess_01106,user_057,1,search_phone
sess_01106,user_057,2,view_phone
sess_01106,user_057,3,purchase_phone
sess_01106,user_057,4,purchase_phone_case
sess_01106,user_057,5,open_purchases
sess_01107,user_058,0,open_products
sess_01107,user_058,1,search_laptop
sess_01107,user_058,2,view_laptop
sess_01107,user_058,3,purchase_laptop
sess_01107,user_058,4,purchase_headphones
sess_01107,user_058,5,open_purchases
sess_01108,user_059,0,view_laptop
sess_01108,user_059,1,purchase_laptop
sess_01108,user_059,2,purchase_headphones
sess_01108,user_059,3,open_purchases
sess_01109,user_060,0,view_monitor
sess_01109,user_060,1,purchase_monitor
sess_01109,user_060,2,purchase_keyboard
sess_01110,user_061,0,view_laptop
sess_01110,user_061,1,purchase_laptop
sess_01110,user_061,2,purchase_mouse
sess_01110,user_061,3,open_purchases
sess_01111,user_062,0,view_monitor
sess_01111,user_062,1,purchase_monitor
sess_01111,user_062,2,purchase_keyboard
sess_01112,user_063,0,view_laptop
sess_01112,user_063,1,purchase_laptop
sess_01112,user_063,2,purchase_laptop_bag
sess_01112,user_063,3,open_purchases
sess_01113,user_064,0,open_quotations
sess_01113,user_064,1,create_quotation
sess_01113,user_064,2,add_product
sess_01113,user_064,3,set_discount
sess_01113,user_064,4,save_quotation
sess_01113,user_064,5,send_quotation
sess_01113,user_064,6,create_order
sess_01114,user_065,0,open_products
sess_01114,user_065,1,search_laptop
sess_01114,user_065,2,view_laptop
sess_01114,user_065,3,purchase_laptop
sess_01114,user_065,4,purchase_warranty
sess_01114,user_065,5,open_purchases
sess_01115,user_066,0,open_orders
sess_01115,user_066,1,create_order
sess_01115,user_066,2,generate_invoice
sess_01115,user_066,3,confirm_payment
sess_01116,user_067,0,open_quotations
sess_01116,user_067,1,create_quotation
sess_01116,user_067,2,add_product
sess_01116,user_067,3,set_discount
sess_01116,user_067,4,save_quotation
sess_01116,user_067,5,send_quotation
sess_01117,user_068,0,open_products
sess_01117,user_068,1,search_laptop
sess_01117,user_068,2,view_laptop
sess_01117,user_068,3,purchase_laptop
sess_01117,user_068,4,purchase_laptop_bag
sess_01118,user_069,0,view_customer
sess_01118,user_069,1,view_customer_quotations
sess_01119,user_070,0,open_products
sess_01119,user_070,1,search_laptop
sess_01119,user_070,2,view_laptop
sess_01119,user_070,3,purchase_laptop
sess_01119,user_070,4,purchase_headphones
sess_01119,user_070,5,open_purchases
sess_01120,user_071,0,open_products
sess_01120,user_071,1,search_monitor
sess_01120,user_071,2,view_monitor
sess_01120,user_071,3,purchase_monitor
sess_01120,user_071,4,purchase_keyboard
sess_01121,user_072,0,open_products
sess_01121,user_072,1,search_laptop
sess_01121,user_072,2,view_laptop
sess_01121,user_072,3,purchase_laptop
sess_01121,user_072,4,purchase_mouse
sess_01121,user_072,5,open_purchases
sess_01122,user_073,0,open_quotations
sess_01122,user_073,1,create_quotation
sess_01122,user_073,2,add_product
sess_01122,user_073,3,set_discount
sess_01122,user_073,4,save_quotation
